,label,youtube_id,time_start,time_end,split
102821,eating burger,qbEnPdDVJhw,77,87,train
102822,eating burger,OMV0CmcIczI,0,10,train
102823,eating burger,f5oI2apocio,2,12,train
102824,eating burger,AG7rHLw-ckU,301,311,train
102825,eating burger,7kWkl47sHJs,36,46,train
102826,eating burger,BtDUJqGnQbc,50,60,train
102827,eating burger,WBpCQE5KN50,14,24,train
102829,eating burger,bNRAN0wh0tc,46,56,train
102830,eating burger,1B5RIihtKw0,67,77,train
102831,eating burger,i0WPZB_-q_Q,49,59,train
102832,eating burger,2doPoIHWJCo,4,14,train
102833,eating burger,dqd6LRypa54,1,11,train
102834,eating burger,kaFe8Bmj2zo,8,18,train
102835,eating burger,NJFfB9I9uCo,1,11,train
102836,eating burger,Hg7LOGBa30w,222,232,train
102837,eating burger,KzUrJ-Oq8uU,287,297,train
102838,eating burger,2KadJ3JNKOE,250,260,train
102840,eating burger,p_l3JvvpLCg,0,10,train
102841,eating burger,bFwqAkMaJiI,23,33,train
102842,eating burger,u6PTQUuu1Iw,0,10,train
102843,eating burger,vRd-hJD07fg,5,15,train
102844,eating burger,yaRCioACaJs,129,139,train
102845,eating burger,Mau9VrFwdSg,26,36,train
102846,eating burger,7VBA_i_n2Zo,389,399,train
102847,eating burger,h4oD4wOCZa0,45,55,train
102848,eating burger,1viCCaNGFC0,47,57,train
102849,eating burger,t8z3LD54pvY,39,49,train
102850,eating burger,LYL_9mHK10I,201,211,train
102851,eating burger,9G1Y085PfIM,89,99,train
102852,eating burger,_Aj9qk2wEag,0,10,train
102853,eating burger,v-pmd23nZpU,0,10,train
102854,eating burger,44zRzkUKp_U,0,10,train
102855,eating burger,2VGEqN6G-yM,7,17,train
102856,eating burger,B0m2s88A0ZM,4,14,train
102857,eating burger,JNoS_meOUKQ,23,33,train
102858,eating burger,je9Mzm89q_g,291,301,train
102859,eating burger,D3-1cGu8zLY,491,501,train
102860,eating burger,9-zGMAOsgYo,164,174,train
102861,eating burger,sSst1qCugx8,35,45,train
102863,eating burger,Ko84dMz0w0k,17,27,train
102864,eating burger,6nF4Vy9DOz0,67,77,train
102866,eating burger,a-x91RbjXto,466,476,train
102867,eating burger,mYY7dWmRG8A,102,112,train
102868,eating burger,t5KDIW6vW7g,6,16,train
102869,eating burger,-iSGfbC4rYc,27,37,train
102870,eating burger,aUI2lB9Bm0Y,129,139,train
102871,eating burger,D-syEczolJA,31,41,train
102872,eating burger,WMeoaVvKic8,873,883,train
102874,eating burger,gd2M23aSfyo,14,24,train
102875,eating burger,EtdVh8Y4M8Y,44,54,train
102876,eating burger,bEKLcOf4ve4,29,39,train
102877,eating burger,QZWXbwQXFAs,1,11,train
102878,eating burger,EkqBYCOM2fE,15,25,train
102879,eating burger,8JcitBelVSQ,32,42,train
102880,eating burger,BYRGZd3gWEc,91,101,train
102881,eating burger,F4JVQFa0E94,30,40,train
102882,eating burger,eiwvRF1-yC4,179,189,train
102883,eating burger,3VMYkmjHhU8,0,10,train
102884,eating burger,xL9ZbC2-EPw,108,118,train
102885,eating burger,vnUIMlTM6Sc,64,74,train
102886,eating burger,qYU0SUE6Y4I,1,11,train
102887,eating burger,BaSc5kLNGOs,2,12,train
102888,eating burger,jQkiw2W-BDU,10,20,train
102889,eating burger,SbmM-QiwkTM,157,167,train
102890,eating burger,tgyUUMlS2_w,20,30,train
102892,eating burger,vaOSVHf4Sfc,61,71,train
102893,eating burger,s6xx-XjC4_g,4,14,train
102894,eating burger,a0kUwNm1ZOw,56,66,train
102896,eating burger,dBP0Mbc7VFw,37,47,train
102898,eating burger,CgsxmM-xOQk,4,14,train
102899,eating burger,lrqTIc-cCA8,20,30,train
102900,eating burger,wBcMv5wnPC8,23,33,train
102901,eating burger,Kf6vFYPuWSE,12,22,train
102903,eating burger,O2-Ll65G76E,156,166,train
102904,eating burger,bQltJuY0E8g,27,37,train
102905,eating burger,j6bgzWHSvR4,116,126,train
102906,eating burger,f1eiVDrjLBA,23,33,train
102907,eating burger,Y8Xm5igVRxw,1,11,train
102908,eating burger,Pn7Y9y-oXzY,7,17,train
102909,eating burger,EPXjHaXaVqA,81,91,train
102910,eating burger,2tXe2VtMZkE,24,34,train
102911,eating burger,Y0GfdUm7cdk,26,36,train
102912,eating burger,x674c08WgQQ,18,28,train
102913,eating burger,vumOA0E8S9Y,29,39,train
102914,eating burger,V1c5oDCl4us,14,24,train
102915,eating burger,39QgzQvgb9c,269,279,train
102916,eating burger,V-jlo-OUdN4,0,10,train
102917,eating burger,XEY-6_efS-w,63,73,train
102918,eating burger,YBw9MblQuEo,99,109,train
102919,eating burger,musfIKWVu2Y,2,12,train
102920,eating cake,E70Xj_PlB4g,18,28,train
102921,eating cake,8LoeE213-Fc,6,16,train
102923,eating cake,d5y-BlnnXU0,19,29,train
102924,eating cake,M6H6QN3s_pY,22,32,train
102926,eating cake,jdS84jAVZIA,29,39,train
102927,eating cake,n9VFZGGkum0,115,125,train
102928,eating cake,kIpCBSXFgtM,102,112,train
102929,eating cake,XaD6HLtG3co,152,162,train
102930,eating cake,bLNK8UV1QAs,2,12,train
102931,eating cake,aSd-3dp1Sd4,38,48,train
102932,eating cake,lTkvnmn-Rc0,34,44,train
102933,eating cake,WgoOYWi8eE0,2,12,train
102934,eating cake,lCqxiSafCCU,0,10,train
102935,eating cake,SIlVC4R9hKc,18,28,train
102936,eating cake,UJrzkN4NuGA,61,71,train
102937,eating cake,1E3C6qDzdRM,22,32,train
102938,eating cake,JMvU63T24gM,50,60,train
102939,eating cake,UNGH1gWdWvE,13,23,train
102940,eating cake,nDUQPuxmCwQ,99,109,train
102941,eating cake,-7yNDPMfE4Q,6,16,train
102942,eating cake,TEO1rOLbpOU,8,18,train
102943,eating cake,AH_Mjp7Es9M,53,63,train
102944,eating cake,shKOwIUhfAk,18,28,train
102946,eating cake,eoV7r1UD7PU,27,37,train
102947,eating cake,P4jQyvW7iA8,39,49,train
102948,eating cake,T0SOqfu3SUk,87,97,train
102949,eating cake,n68UTcCAtwk,35,45,train
102951,eating cake,Tix3lfPsEOE,42,52,train
102952,eating cake,yzLNGA94gMk,214,224,train
102953,eating cake,O5T7HvEO95M,45,55,train
102954,eating cake,EPGsXD9GAyE,0,10,train
102955,eating cake,PEWMMHRORWE,76,86,train
102956,eating cake,j5mghbq3LnM,59,69,train
102957,eating cake,UgUwiR6LPhc,22,32,train
102958,eating cake,IIV5jM-q0dE,8,18,train
102959,eating cake,_m4aNESJZ6c,62,72,train
102960,eating cake,C8F4G8nHM8s,68,78,train
102961,eating cake,l68Je11ro6s,0,10,train
102962,eating cake,ZFoSrGMdkLk,0,10,train
102963,eating cake,sjFSbQW1uLs,7,17,train
102964,eating cake,YgxJXfoODTs,20,30,train
102965,eating cake,HP_DxBngQkU,3,13,train
102966,eating cake,gOfFVYTxNRE,89,99,train
102967,eating cake,lqAsRO8Nk_s,196,206,train
102968,eating cake,okQWqM-Y9YE,71,81,train
102969,eating cake,IKhQqL6Zi8M,0,10,train
102970,eating cake,BIJm52TqIKM,20,30,train
102971,eating cake,Bv6qng828zI,48,58,train
102972,eating cake,KGlwKBSFw4c,16,26,train
102973,eating cake,58hW0MFZsek,5,15,train
102974,eating cake,7c2ZwWlOmIE,31,41,train
102975,eating cake,je8vkQJvcDQ,38,48,train
102976,eating cake,V3yX-wZRxBU,70,80,train
102977,eating cake,-4eq1mr1RYo,107,117,train
102978,eating cake,sgPgdw3gWt4,10,20,train
102979,eating cake,OJ4ow6yD8ZI,339,349,train
102980,eating cake,zU7-GMyCYoQ,12,22,train
102982,eating cake,70iWqGfU7UE,0,10,train
102983,eating cake,pvK55QqiQSc,40,50,train
102984,eating cake,hhEcmsQkxeE,1,11,train
102985,eating cake,3xnLJ3bjOD0,4,14,train
102986,eating cake,Xqde4eH-XCo,25,35,train
102987,eating cake,m2zhMbjSgdA,93,103,train
102989,eating cake,XIoRNVLOQLA,1,11,train
102991,eating cake,yarTp0JOdYs,3,13,train
102992,eating cake,VorSwbyAfmA,98,108,train
102993,eating cake,6eZjQ_3b4yY,32,42,train
102994,eating cake,mGza2_HS7tI,26,36,train
102995,eating cake,M4d25pJ0Kv4,47,57,train
102996,eating cake,4h899lW75vU,61,71,train
102997,eating cake,xHieA88a8Ew,19,29,train
102998,eating cake,AT38fvB5q1Q,134,144,train
102999,eating cake,cYUpktZrZOc,16,26,train
103000,eating cake,5NDxQ0cPWHo,2,12,train
103001,eating cake,vbfjDAvTuvs,24,34,train
103002,eating cake,anrWf-dzcwg,5,15,train
103003,eating cake,-vXAKEKKJ5Y,50,60,train
103004,eating cake,jCZfWH0wTjk,3,13,train
103005,eating cake,3q_xHuE50TM,33,43,train
103006,eating cake,fLxPdNKjV34,1,11,train
103007,eating cake,H0BPtf_dxXo,94,104,train
103008,eating cake,2W2Ju_g8Fno,123,133,train
103009,eating cake,T59CY2K5gCU,21,31,train
103011,eating cake,vBdWMlnEJQU,412,422,train
103012,eating cake,r9lqx7rqXgM,41,51,train
103013,eating cake,qBSpVun9h-8,0,10,train
103014,eating cake,cpJjkIH58Bg,38,48,train
103015,eating cake,Wf8es9u06VI,36,46,train
103016,eating cake,vCj9i_DDvIQ,17,27,train
103017,eating cake,q2KEkVWdLso,26,36,train
103018,eating cake,uHceHI3D75U,185,195,train
103019,eating cake,ieo2j3NdURQ,41,51,train
103020,eating cake,NDlFjf8MCGM,0,10,train
103021,eating cake,QhyGJ9XUatY,68,78,train
103022,eating cake,y6zCmIvus_w,61,71,train
103025,eating cake,xydj73jrucY,29,39,train
103026,eating cake,fGEQMOQqZyY,0,10,train
103027,eating cake,tDf6SQP6Fr8,299,309,train
103028,eating cake,m8S_1FtKAbA,17,27,train
103029,eating cake,5zJIBhZJR1M,0,10,train
103030,eating cake,zxZn9GhGJB0,117,127,train
103031,eating cake,x6w9wUrUrU0,646,656,train
103032,eating cake,MbVfVRPesTc,13,23,train
103033,eating cake,BbusZqCGQng,24,34,train
103034,eating cake,H8SKM36ge1Y,48,58,train
103035,eating cake,g27h893rdO8,1,11,train
103036,eating cake,kxSIhkIVZbc,2,12,train
103037,eating cake,w0BU9-lSNks,17,27,train
103038,eating cake,LC_mMtWpUR0,115,125,train
103039,eating cake,ecvm9lvlbfM,29,39,train
103040,eating cake,W5pNgomLQsU,0,10,train
103041,eating cake,AAgHrF5okEA,13,23,train
103043,eating cake,bdBItOwrB0U,30,40,train
103044,eating cake,feg_V4e2rVA,16,26,train
103045,eating cake,Viz5QNF23-E,17,27,train
103046,eating cake,1hgsZ-MxAwE,33,43,train
103047,eating cake,GGZHemfypwI,22,32,train
103048,eating cake,HABbQCzDPuk,12,22,train
103049,eating cake,Zsy64xcXEb0,30,40,train
103050,eating cake,8VgsfpdReQI,197,207,train
103052,eating cake,w4AT2lp_r8M,19,29,train
103053,eating cake,--gtKHP3Q8E,0,10,train
103055,eating cake,83IsgdUnIkI,88,98,train
103056,eating cake,wusYRuo3tT0,3,13,train
103057,eating cake,ziaX_zT9-zY,34,44,train
103058,eating cake,2Rfxz5iZKKs,85,95,train
103059,eating cake,9jtmLXob6Q8,17,27,train
103061,eating cake,f9fN1X4VMkU,22,32,train
103062,eating cake,pPF8W92C57k,35,45,train
103063,eating cake,9U7vWlcrsL0,0,10,train
103064,eating cake,6S6iJNm3vME,126,136,train
103065,eating cake,ONi2j5QfU6s,0,10,train
103066,eating cake,kLKwaC1xMyA,7,17,train
103068,eating cake,xoHvwmlMAiE,4,14,train
103069,eating cake,OKTk1p1y4E8,58,68,train
103070,eating cake,2VeBOZMa0cM,13,23,train
103071,eating cake,x7ERBaaXr1M,0,10,train
103072,eating cake,6jhsORuqNKc,9,19,train
103073,eating cake,FhQWjfg2ATQ,1,11,train
103074,eating cake,45dG3ss8FMc,5,15,train
103075,eating cake,OKVigyDvfJM,70,80,train
103076,eating cake,6pCvEJjBKs8,0,10,train
103077,eating cake,3h0lnNztz3U,3,13,train
103078,eating cake,mj5GlSUgGkM,2,12,train
103080,eating cake,TKrSwba9rqU,6,16,train
103081,eating cake,mQGA96wUA9Q,17,27,train
103082,eating cake,m8teehrVw7c,7,17,train
103083,eating cake,8h0yYd6IWEQ,18,28,train
103085,eating cake,idpM3w1qQ40,9,19,train
103086,eating cake,a71jA5ITPB4,0,10,train
103087,eating cake,zByddPtBQts,26,36,train
103088,eating cake,73K3q3AFxIY,30,40,train
103089,eating cake,lgmFyM8y0eM,171,181,train
103090,eating cake,vStQ6KSd9bw,77,87,train
103091,eating cake,vgM39dYqrHo,10,20,train
103092,eating cake,j31lBj_WtMA,2,12,train
103093,eating cake,WnYKBKH861k,35,45,train
103094,eating cake,76wQqW2Y_s0,71,81,train
103095,eating cake,T8h21azCF_M,5,15,train
103096,eating cake,26ZJu9pl2pM,9,19,train
103097,eating cake,VHiYab9epcU,38,48,train
103098,eating cake,2gRK4WXfjRg,20,30,train
103099,eating cake,2U9aQ2m9FiE,50,60,train
103101,eating cake,aYkFCULaMnk,1,11,train
103102,eating cake,K4oiV9NCeVA,103,113,train
103103,eating cake,9kblmDRp3J0,6,16,train
103104,eating cake,J2aIWcPWp28,0,10,train
103106,eating cake,6tKFRu8tRDQ,295,305,train
103107,eating cake,C1hHM89_HUU,6,16,train
103108,eating cake,0OUJRs08CMs,9,19,train
103109,eating cake,jp3CzhZbg24,14,24,train
103110,eating cake,hqpLU7h_A4A,77,87,train
103111,eating cake,S-zKcLAfwp8,254,264,train
103112,eating cake,XExDZG82oGg,0,10,train
103113,eating cake,lJMk5won-uA,4,14,train
103114,eating cake,1G0RbpsS_aE,8,18,train
103115,eating cake,O3e2djLC8OI,87,97,train
103116,eating cake,27dwD5GjkYA,82,92,train
103118,eating cake,tefV2SKPt6c,190,200,train
103119,eating cake,Iobby5FuMGE,12,22,train
103120,eating cake,MBTwMp0L4Gw,165,175,train
103121,eating cake,9us9Gk0Dr_A,24,34,train
103122,eating cake,4f5Cmellhjw,15,25,train
103123,eating cake,S9jGQcTszWU,54,64,train
103124,eating cake,Z0JhyRGHFj4,1,11,train
103125,eating cake,ddG1sUJj2tw,50,60,train
103126,eating cake,zUF7kKImOzA,33,43,train
103127,eating cake,jCIxUTa7y9c,6,16,train
103128,eating cake,j7NgHNZEupk,10,20,train
103129,eating cake,0Jpl4du8F8o,15,25,train
103130,eating cake,cf7c6jvrqm0,117,127,train
103131,eating cake,d8-zjS-40u0,127,137,train
103132,eating cake,V3U3Fw_GU_c,0,10,train
103133,eating cake,gN_CFrV5AiM,0,10,train
103134,eating cake,opAj0DEBntI,23,33,train
103135,eating cake,ZH9Z1gwZ_rg,269,279,train
103136,eating cake,48f5oAtAusA,7,17,train
103137,eating cake,8RpYL4bvVdk,14,24,train
103138,eating cake,6J4nYVWRESw,14,24,train
103139,eating cake,Y2C9PDj-oRg,73,83,train
103140,eating cake,bJdDfvRm1LQ,20,30,train
103141,eating cake,Vhr1S1MPWsw,34,44,train
103142,eating cake,-99FJoONrIc,0,10,train
103143,eating cake,fiVmqaQ3jOg,169,179,train
103144,eating cake,0pwbaBCwkM0,53,63,train
103145,eating cake,WgsFKe4rfbU,0,10,train
103146,eating cake,3F7IVE1kxVU,62,72,train
103147,eating cake,bD-qGIQXZpU,168,178,train
103148,eating cake,jgE0CQ16GtI,257,267,train
103149,eating cake,7Jaqj0zv-aM,33,43,train
103151,eating cake,KE5mI0AYsQI,7,17,train
103154,eating cake,FI8yUKQgZPw,0,10,train
103155,eating cake,Q7dBOQZ-SpE,18,28,train
103156,eating cake,_Gx5KAZFS4M,23,33,train
103157,eating cake,C4XLcerYy2w,24,34,train
103158,eating cake,5jUHxTNGZ8w,0,10,train
103159,eating cake,5EVin3aUZTM,31,41,train
103160,eating cake,ipjaFp5-dy4,0,10,train
103161,eating cake,be4-nJAGlPM,141,151,train
103162,eating cake,8eqh6VbCek8,121,131,train
103164,eating cake,_HzoFoHgppI,11,21,train
103165,eating cake,lO7Gr9wnLP8,41,51,train
103166,eating cake,5smovD63hvc,74,84,train
103167,eating cake,nKB5ZG8ohrU,65,75,train
103168,eating cake,ou0Pm-0eNvc,12,22,train
103169,eating cake,8YvFF_ZdXFw,17,27,train
103170,eating cake,1YYPDC2Ig18,9,19,train
103171,eating cake,nBGcwNy2pmE,0,10,train
103172,eating cake,tBTHwDybBWU,59,69,train
103173,eating cake,QmDDeTbUIvI,14,24,train
103174,eating cake,T-_uvJW0UBQ,48,58,train
103175,eating cake,5Njk6-hrrCg,106,116,train
103176,eating cake,GKmxDNAlTv0,30,40,train
103177,eating cake,0_SNcDF2wHc,29,39,train
103178,eating cake,Rym10tv0MkY,40,50,train
103179,eating cake,b8Zu-r7WLaE,19,29,train
103180,eating cake,Y-B7yH8Zd6A,36,46,train
103181,eating cake,An4wzAsNI-o,251,261,train
103182,eating cake,QFV1lBMb8-k,2,12,train
103183,eating cake,YgU6UemMMSI,29,39,train
103184,eating cake,bt3eudSMzAU,6,16,train
103185,eating cake,5BG2o2TbfZE,69,79,train
103186,eating cake,fNHIv0YZ1s4,60,70,train
103187,eating cake,xBVYOSEmC8U,32,42,train
103188,eating cake,27_oTba7mik,15,25,train
103189,eating cake,XQi4J_HgGr0,0,10,train
103190,eating cake,8pXf6vFU2qM,178,188,train
103191,eating cake,ehjveQbxyIU,60,70,train
103192,eating cake,2dlJx21beTw,3,13,train
103193,eating cake,socJ8LT4074,15,25,train
103194,eating cake,aw4ahjnxKyg,27,37,train
103196,eating cake,j_5USi90HFs,94,104,train
103197,eating cake,sfa3rFWSCWI,9,19,train
103198,eating cake,-VJcRq2cieI,30,40,train
103199,eating cake,nM4DF0gDM08,323,333,train
103200,eating cake,DLUOGmv8X_A,20,30,train
103201,eating cake,JqJq114wrCk,1189,1199,train
103202,eating cake,8SWtuihfyb4,8,18,train
103203,eating cake,Q5rM3iqSe2I,0,10,train
103204,eating cake,8xhQmasi4vY,18,28,train
103205,eating cake,Tj3e3fAB2Zk,9,19,train
103207,eating cake,DV7js-l9Nb0,28,38,train
103208,eating cake,FCFGjBsRVGo,5,15,train
103209,eating cake,VHdqOUzLrPU,116,126,train
103210,eating cake,ZoKqpe6yJF0,0,10,train
103211,eating cake,V-TOol8qu6Q,109,119,train
103212,eating cake,MJgCRpaPT0M,25,35,train
103213,eating cake,iU8sFAJKmes,67,77,train
103214,eating cake,buFc_TYAjX8,40,50,train
103215,eating cake,Jdy6_0gJ8Lw,6,16,train
103217,eating cake,CImfKGF-wgs,22,32,train
103218,eating cake,reBFObOS1nc,187,197,train
103219,eating cake,YAIn1wZ_aOM,7,17,train
103221,eating cake,T03UgFjGnGE,1,11,train
103222,eating cake,nA-EmLl6xM0,12,22,train
103223,eating cake,2DMxUUkDgFI,2,12,train
103224,eating cake,45Ikkc67le0,1,11,train
103225,eating cake,KXAaO4eTB3o,126,136,train
103226,eating cake,GBJblXwFkVg,30,40,train
103228,eating cake,IiCfA4dgP_o,151,161,train
103229,eating cake,scjWPAGxO3Q,14,24,train
103230,eating cake,GQC-UszS414,14,24,train
103231,eating cake,5bGIB5MT7iQ,43,53,train
103232,eating cake,GFpzOKFSits,4,14,train
103233,eating cake,xX3U57Zi85c,24,34,train
103234,eating cake,L9Lz_v9YdsM,5,15,train
103235,eating cake,iDVmAxj1Q-k,3,13,train
103236,eating cake,SAe1C3M9ncU,0,10,train
103237,eating cake,sfAn0MV7sio,5,15,train
103239,eating cake,wEuPdLnOZYY,116,126,train
103240,eating cake,ggHtFOfEoqY,0,10,train
103241,eating cake,Ub3Q2dekvAw,14,24,train
103242,eating cake,Gm23tZSwYT4,206,216,train
103243,eating cake,yEG0iLwjI8Y,36,46,train
103244,eating cake,El4_yGoZSgo,3,13,train
103245,eating cake,555V20ydYMU,70,80,train
103247,eating cake,RIw9ALWTFbk,154,164,train
103248,eating cake,jeIHBWss-6Y,17,27,train
103249,eating cake,Q85JolMbWMY,1,11,train
103250,eating cake,h5rZS5YFJwY,3,13,train
103251,eating cake,pAEclpcmQxM,24,34,train
103252,eating cake,qlxIeCuIs_k,0,10,train
103253,eating cake,2U52-QOtmA4,477,487,train
103254,eating cake,8yfYA-GaWrM,197,207,train
103255,eating cake,c1zn3Mia_ng,3,13,train
103256,eating cake,qHN6_LSNy9w,0,10,train
103257,eating cake,ZEa5xHQD1i8,142,152,train
103258,eating cake,znflRcm_CrM,3,13,train
103259,eating cake,kejekWM6ja4,14,24,train
103260,eating cake,G4Uq-_rZdXI,12,22,train
103261,eating cake,cIuxhW_eWrw,282,292,train
103262,eating cake,eh77wUmFIIU,4,14,train
103263,eating cake,6p0CJC2hgX4,20,30,train
103264,eating cake,s3b0VglsRR8,109,119,train
103265,eating cake,yGKzKCkv8k4,18,28,train
103266,eating cake,jADLWalJ-vU,19,29,train
103267,eating cake,4MzCCh_QZQ0,19,29,train
103268,eating cake,AxAp0Tz7KQU,4,14,train
103269,eating cake,ZFzRxHQfNgg,29,39,train
103270,eating cake,6FwHfvxTca0,49,59,train
103271,eating cake,Mb8o1TWDNuA,10,20,train
103272,eating cake,Y2AvOlkaEdg,5,15,train
103273,eating cake,OBHsqQ6pOnM,15,25,train
103275,eating cake,P4bpHGCmg5w,57,67,train
103276,eating cake,r8024Jvq-iQ,196,206,train
103277,eating cake,PJ2YbLJ7W_E,214,224,train
103278,eating cake,TNHp_UZ2c6o,23,33,train
103279,eating cake,HvCPqItsQ7I,56,66,train
103281,eating cake,n9LLRaOSGI8,11,21,train
103282,eating cake,3yM4Jab6DwY,54,64,train
103283,eating cake,5Ynco5D1QNE,1,11,train
103284,eating cake,kmnqAMYj-sM,24,34,train
103285,eating cake,vcYzPqv0e1c,25,35,train
103286,eating cake,EWFwDIVyKXg,10,20,train
103288,eating cake,sI8riQ-eUyk,12,22,train
103289,eating cake,AULI1xiYTeE,69,79,train
103290,eating cake,JptAKFhw3QI,63,73,train
103291,eating cake,REorAoQEuoA,47,57,train
103292,eating cake,K0cnWWGUxWY,12,22,train
103293,eating cake,1MalQivikJw,0,10,train
103294,eating cake,-jaHCh62ksw,9,19,train
103296,eating cake,b4ft5ELtJgw,3,13,train
103297,eating cake,xyhOMkm4_zk,10,20,train
103298,eating cake,TG7M43ESbes,19,29,train
103299,eating cake,AWdClECz-qY,8,18,train
103300,eating cake,g-X11j9FZPg,0,10,train
103301,eating cake,9UtAMvo6qFE,115,125,train
103302,eating cake,GpGsPpYeybo,31,41,train
103303,eating cake,tkdzl9ox39M,94,104,train
103304,eating cake,Bhn0wLLflaI,34,44,train
103305,eating cake,VbDckEz9tCE,4,14,train
103306,eating cake,JoyJUlFDrk0,75,85,train
103307,eating cake,dvpKIxeyWB0,48,58,train
103308,eating cake,3ZHVVs5QcdU,67,77,train
103309,eating cake,EQgJEar14oA,174,184,train
103310,eating cake,gCwLwyCAs38,4,14,train
103311,eating cake,YpIDkFCPQ4I,42,52,train
103312,eating cake,i-IWjXhrRfA,2,12,train
103313,eating cake,4MxZMWptmeg,69,79,train
103314,eating cake,j1vvu5XeLNk,2,12,train
103315,eating cake,g-0YuWg8GkY,26,36,train
103316,eating cake,Jnm4Y_FQiAE,34,44,train
103317,eating cake,NutHyGg75gU,4,14,train
103318,eating cake,978-zTZOK7A,47,57,train
103319,eating cake,cDI7fsBriZw,9,19,train
103320,eating cake,THVbU4ykISY,120,130,train
103321,eating cake,3eW4SzMYtOk,45,55,train
103322,eating cake,BTAINgumV1s,14,24,train
103323,eating cake,iMG1zP3tr7Q,29,39,train
103324,eating cake,WKqzZs7R18Q,19,29,train
103325,eating cake,ZA1Sq8bZUA4,31,41,train
103326,eating cake,Cd1SrjqYu0Y,82,92,train
103327,eating cake,Q3pbU1uWImI,19,29,train
103328,eating cake,gqqRVnzOo4o,28,38,train
103329,eating cake,M1v1h8bl6e4,12,22,train
103330,eating cake,NOMhVXKO-Jk,4,14,train
103331,eating cake,4YPBepPHJuk,2,12,train
103332,eating cake,OGFo9hC6bHA,41,51,train
103333,eating cake,iMXPqvFBZcg,3,13,train
103334,eating cake,8DlRhjAkeu0,74,84,train
103335,eating cake,Qql9rwXWBPg,157,167,train
103337,eating cake,JRN80bAwuhM,33,43,train
